0,0,3,e,I,m,0
1,3,6,e,V,D7,0
2,6,9,e,VII,m,0
3,9,12,e,I,D7,0
4,12,15,e,IV,m,0
5,15,18,e,VI,M,0
6,18,21,e,I,m,0
7,21,24,e,I,m,0
8,24,27,e,II,h7,0
9,27,30,e,V,D7,0
10,30,33,e,I,m,0
11,33,36,e,II,D7,0
12,36,39,e,V,M,0
13,39,42,e,II,D7,0
14,42,45,e,V,M,0
15,45,48,e,IV,m,0
16,48,51,e,I,m,0
17,51,54,e,V,D7,0
18,54,57,e,VII,m,0
19,57,60,e,I,D7,0
20,60,63,e,IV,m,0
21,63,66,e,VI,M,0
22,66,69,e,I,m,0
23,69,72,e,I,m,0
24,72,75,e,#IV,d,0
25,75,78,e,IV,m,0
26,78,81,e,I,m,0
27,81,84,e,IV,m,0
28,84,87,e,VI,M,0
29,87,90,e,V,D7,0
30,90,93,e,I,m,0
31,93,96,e,I,m,0
32,96,99,G,II,m7,0
33,99,102,G,V,M,0
34,102,105,G,I,M,0
35,105,108,G,I,M,0
36,108,111,G,II,m7,0
37,111,114,G,V,D7,0
38,114,117,G,I,M,0
39,117,119,G,I,M,0
39,119,120,G,bIII,d,0
40,120,123,G,II,m7,0
41,123,126,G,V,D7,0
42,126,129,G,I,M,0
43,129,132,G,VII,D7,0
44,132,135,G,III,m,0
45,135,138,G,II,D7,0
46,138,141,G,V,M,0
47,141,144,G,V,D7,0
48,144,147,G,II,m7,0
49,147,150,G,V,M,0
50,150,153,G,I,M,0
51,153,156,G,I,M,0
52,156,159,G,II,m7,0
53,159,162,G,V,D7,0
54,162,168,G,I,M,0
56,168,171,G,V,m,0
57,171,174,G,VI,D7,0
58,174,177,G,II,m,0
59,177,180,G,bVI,D7,0
60,180,183,G,I,M,0
61,183,186,G,V,D7,0
62,186,189,G,I,M,0
63,189,192,G,I,M,0
64,192,195,C,I,M,0
65,195,198,C,VI,D7,0
66,198,201,C,II,m,0
67,201,204,C,II,m,0
68,204,207,C,V,D7,0
69,207,210,C,IV,M,0
70,210,216,C,I,M,0
72,216,219,C,VII,h7,0
73,219,222,C,III,D7,0
74,222,225,C,VI,m,0
75,225,228,C,VI,m,0
76,228,231,C,III,m,0
77,231,234,C,VII,D7,0
78,234,237,C,III,m,0
79,237,240,C,V,D7,0
80,240,243,C,I,M,0
81,243,246,C,VI,D7,0
82,246,249,C,II,m,0
83,249,252,C,II,m,0
84,252,255,C,V,D7,0
85,255,258,C,IV,M,0
86,258,261,C,I,M,0
87,261,264,C,I,M,0
88,264,267,C,VII,h7,0
89,267,270,C,III,D7,0
90,270,273,C,VI,m,0
91,273,276,C,IV,M,0
92,276,279,C,I,M,0
93,279,282,C,V,D7,0
94,282,285,C,I,M,0
95,285,288,C,I,M,0
