0,2,d,I,m,0
2,3,d,II,D7,0
3,4,d,IV,m,0
4,6,d,V,D7,0
6,8,d,I,m,0
8,9,d,I,m,0
9,10,d,I,m,0
10,12,d,V,M,0
12,14,d,V,D7,0
14,15,d,V,M,0
15,16,d,V,D7,0
16,18,d,I,m,0
18,19,d,II,D7,0
19,20,d,IV,m,0
20,22,d,V,D7,0
22,24,d,I,m,0
24,25,d,IV,m,0
25,26,d,IV,m,0
26,28,d,I,m,0
28,29,d,II,D7,0
29,30,d,V,D7,0
30,36,d,I,m,0
36,38,F,V,D7,0
38,40,F,I,M,0
40,42,F,III,D7,0
42,44,F,VI,m,0
44,45,F,II,m,0
45,46,F,#II,d,0
46,48,F,I,M,0
48,50,F,II,D7,0
50,52,F,V,M,0
52,54,F,V,D7,0
54,56,F,I,M,0
56,58,F,III,D7,0
58,60,F,VI,m,0
60,61,F,IV,M,0
61,62,F,#IV,d,0
62,63,F,I,M,0
63,64,F,VI,D7,0
64,65,F,II,m,0
65,66,F,V,D7,0
66,68,F,I,M,0
68,69,D,I,M,0
69,70,D,#I,d,0
70,72,D,II,m,0
72,74,D,V,D7,0
74,76,D,I,M,0
76,78,D,III,D7,0
78,80,D,VI,m,0
80,82,D,II,D7,0
82,84,D,V,M,0
84,85,D,I,M,0
85,86,D,#I,d,0
86,88,D,II,m,0
88,90,D,V,D7,0
90,91,D,I,M,0
91,92,D,I,D7,0
92,93,D,IV,M,0
93,94,D,IV,m,0
94,95,D,I,M,0
95,96,D,VI,D7,0
96,97,D,II,D7,0
97,98,D,V,D7,0
98,100,D,I,M,0
100,104,D,I,M,0
104,106,d,I,m,0
