2,3,d,V,D7,0
3,4,d,V,D7,0
4,6,d,I,m,0
6,7,d,III,D7,0
7,8,d,III,D7,0
8,10,d,VI,M,0
10,11,d,V,D7,0
11,12,d,V,D7,0
12,14,d,I,m,0
14,15,d,V,D7,0
15,16,d,V,D7,0
16,18,d,I,m,0
18,19,d,V,D7,0
19,20,d,V,M,0
20,21,d,VII,m,0
21,22,d,I,D7,0
22,23,d,IV,m,0
23,24,d,I,D7,0
24,26,d,IV,m,0
26,28,d,II,h7,0
28,30,d,I,m,0
30,31,d,V,D7,0
31,32,d,V,D7,0
32,34,d,I,m,0
34,36,d,I,m,0
36,38,F,VI,D7,0
38,40,F,II,m,0
40,41,F,VII,D7,0
41,42,F,VII,D7,0
42,44,F,III,m,0
44,45,F,IV,M,0
45,46,F,#IV,d,0
46,93/2,F,I,M,0
93/2,47,F,III,D7,0
47,95/2,F,VI,m,0
95/2,48,F,VI,M,0
48,49,F,VII,D7,0
49,50,F,V,D7,0
50,52,F,I,M,0
52,54,F,I,M,0
54,56,d,I,m,0
56,57,Bb,I,M,0
57,58,Bb,III,D7,0
58,59,Bb,VI,m,0
59,60,Bb,I,M,0
60,61,Bb,IV,M,0
61,62,Bb,VI,D7,0
62,64,Bb,II,m,0
64,65,Bb,IV,m,0
65,66,Bb,II,h7,0
66,67,Bb,I,M,0
67,68,Bb,I,M,0
68,69,Bb,VII,h7,0
69,70,Bb,III,D7,0
70,72,Bb,VI,m,0
72,73,Bb,II,D7,0
73,74,Bb,II,D7,0
74,75,Bb,V,M,0
75,76,Bb,V,M,0
76,77,Bb,I,D7,0
77,78,Bb,I,M,0
78,80,Bb,IV,M,0
80,81,Bb,IV,M,0
81,82,Bb,#IV,d,0
82,83,Bb,I,M,0
83,84,Bb,VI,M,0
84,85,Bb,II,D7,0
85,86,Bb,V,D7,0
86,88,Bb,I,M,0
88,90,Bb,I,M,0
90,92,Bb,III,m,0
