0,2,C,I,M,0
2,3,C,#I,d,0
3,4,C,II,m,0
4,6,C,V,D7,0
6,8,C,I,M,0
8,10,C,VI,D7,0
10,12,C,II,m,0
12,14,C,V,D7,0
14,16,C,I,M,0
16,18,C,I,M,0
18,19,C,#I,d,0
19,20,C,II,m,0
20,22,C,III,D7,0
22,24,C,VI,m,0
24,26,C,#IV,d,0
26,27,C,I,M,0
27,28,C,VI,D7,0
28,29,C,II,m,0
29,30,C,V,D7,0
30,32,C,I,M,0
32,34,G,I,M,0
34,36,G,II,m,0
36,38,G,V,D7,0
38,40,G,I,M,0
40,42,G,I,M,0
42,44,G,II,D7,0
44,46,G,V,D7,0
46,48,G,I,M,0
48,50,G,I,M,0
50,52,G,II,m,0
52,54,G,III,D7,0
54,56,G,VI,m,0
56,58,G,#IV,d,0
58,60,G,I,M,0
60,61,G,II,m,0
61,62,G,V,D7,0
62,64,G,I,M,0
64,66,F,I,M,0
66,68,F,II,m,0
68,70,F,V,D7,0
70,72,F,I,M,0
72,74,F,VI,D7,0
74,76,F,II,m,0
76,78,F,V,D7,0
78,80,F,I,M,0
80,82,F,I,M,0
82,84,F,II,m,0
84,86,F,III,D7,0
86,88,F,VI,m,0
88,90,F,#V,D7,0
90,92,F,I,M,0
92,93,F,II,m,0
93,94,F,V,D7,0
94,96,F,I,M,0
