1,4,Bb,VI,m,0
4,7,Bb,III,D7,0
7,10,Bb,VI,m,0
10,13,Bb,III,D7,0
13,16,Bb,VI,m,0
16,19,Bb,VI,D7,0
19,28,Bb,II,m,0
28,31,Bb,IV,D7,0
31,37,Bb,III,D7,0
37,40,Bb,II,m,0
40,43,Bb,III,D7,0
43,46,Bb,VI,m,0
46,49,Bb,III,D7,0
49,52,Bb,VI,m,0
52,55,Bb,III,D7,0
55,58,Bb,VI,m,0
58,61,Bb,III,D7,0
61,64,Bb,V,m,0
64,67,Bb,VI,D7,0
67,70,Bb,V,m,0
70,73,Bb,II,m,0
73,76,Bb,II,m,0
76,79,Bb,II,m,0
79,82,Bb,VI,m,0
82,85,Bb,VI,m,0
85,88,Bb,VII,D7,0
88,91,Bb,III,D7,0
91,97,Bb,VI,m,0
97,100,Bb,V,D7,0
100,103,Bb,V,D7,0
103,106,Bb,I,M,0
106,109,Bb,I,M,0
109,112,Bb,#VI,d,0
112,115,Bb,V,M,0
115,118,Bb,#IV,d,0
118,121,Bb,I,M,0
121,124,Bb,V,D7,0
124,127,Bb,V,D7,0
127,130,Bb,I,M,0
130,133,Bb,I,M,0
133,136,Bb,III,m,0
136,139,Bb,VII,D7,0
139,142,Bb,III,m,0
142,145,Bb,III,m,0
145,148,Bb,V,D7,0
148,151,Bb,V,D7,0
151,154,Bb,I,M,0
154,157,Bb,I,M,0
157,160,Bb,#VI,d,0
160,163,Bb,V,M,0
163,166,Bb,#IV,d,0
166,169,Bb,I,M,0
169,172,Bb,V,m,0
172,175,Bb,VI,D7,0
175,178,Bb,II,m,0
178,181,Bb,#II,d,0
181,184,Bb,I,M,0
184,187,Bb,V,D7,0
187,190,Bb,I,M,0
190,193,Bb,I,M,0
193,196,G,I,M,0
196,199,G,V,D7,0
199,211,G,I,M,0
211,223,G,II,m,0
223,235,G,V,D7,0
235,238,G,#IV,d,0
238,241,G,I,M,0
241,244,G,I,M,0
244,247,G,V,D7,0
247,250,G,I,M,0
250,253,G,I,M,0
253,256,G,bVII,D7,0
256,259,G,VI,D7,0
259,265,G,II,m,0
265,268,G,bIII,d,0
268,271,G,#IV,d,0
271,274,G,I,M,0
274,277,G,VI,D7,0
277,280,G,II,D7,0
280,283,G,V,D7,0
283,289,G,I,M,0
