1,7,C,I,M,0
7,9,C,IV,m,0
9,11,C,II,D7,0
11,15,C,V,D7,0
15,16,C,I,M,0
16,17,C,V,D7,0
17,21,C,I,M,0
21,23,C,I,D7,0
23,25,C,IV,M,0
25,26,C,IV,M,0
26,27,C,bV,d,0
27,29,C,I,M,0
29,30,C,II,D7,0
30,31,C,V,D7,0
31,32,C,I,M,0
32,33,C,V,D7,0
33,34,C,I,M,0
34,35,C,II,M,0
35,39,G,I,M,0
39,40,G,I,M,0
40,41,G,VI,D7,0
41,42,G,II,m,0
42,43,G,VI,D7,0
43,44,G,II,m,0
44,45,G,VI,D7,0
45,47,G,II,m,0
47,49,G,V,D7,0
49,50,G,I,M,0
50,51,G,V,M,0
51,55,G,I,M,0
55,57,G,VI,D7,0
57,59,G,II,m,0
59,60,G,IV,M,0
60,61,G,#IV,d,0
61,63,G,I,M,0
63,64,G,II,D7,0
64,65,G,V,D7,0
65,66,G,I,M,0
66,67,G,V,M,0
67,68,G,I,M,0
68,69,G,I,D7,0
69,71,G,IV,M,0
71,75,F,I,M,0
75,77,F,I,M,0
77,79,F,II,m,0
79,80,F,II,m,0
80,81,F,II,m,0
81,82,F,VII,h7,0
82,83,F,II,m,0
83,85,F,V,D7,0
85,87,F,I,M,0
87,88,F,I,M,0
88,89,F,IV,D7,0
89,91,F,III,D7,0
91,93,F,VI,m,0
93,95,F,III,D7,0
95,96,F,IV,M,0
96,97,F,IV,m,0
97,99,F,I,M,0
99,100,F,II,m,0
100,101,F,V,D7,0
101,103,F,I,M,0
103,104,F,I,M,0
104,107,F,II,D7,0
