0,3,e,I,m,0
3,6,e,V,D7,0
6,9,e,VII,m,0
9,12,e,I,D7,0
12,15,e,IV,m,0
15,18,e,VI,M,0
18,21,e,I,m,0
21,24,e,I,m,0
24,27,e,II,h7,0
27,30,e,V,D7,0
30,33,e,I,m,0
33,36,e,II,D7,0
36,39,e,V,M,0
39,42,e,II,D7,0
42,45,e,V,M,0
45,48,e,IV,m,0
48,51,e,I,m,0
51,54,e,V,D7,0
54,57,e,VII,m,0
57,60,e,I,D7,0
60,63,e,IV,m,0
63,66,e,VI,M,0
66,69,e,I,m,0
69,72,e,I,m,0
72,75,e,#IV,d,0
75,78,e,IV,m,0
78,81,e,I,m,0
81,84,e,IV,m,0
84,87,e,VI,M,0
87,90,e,V,D7,0
90,93,e,I,m,0
93,96,e,I,m,0
96,99,G,II,m7,0
99,102,G,V,M,0
102,105,G,I,M,0
105,108,G,I,M,0
108,111,G,II,m7,0
111,114,G,V,D7,0
114,117,G,I,M,0
117,119,G,I,M,0
119,120,G,bIII,d,0
120,123,G,II,m7,0
123,126,G,V,D7,0
126,129,G,I,M,0
129,132,G,VII,D7,0
132,135,G,III,m,0
135,138,G,II,D7,0
138,141,G,V,M,0
141,144,G,V,D7,0
144,147,G,II,m7,0
147,150,G,V,M,0
150,153,G,I,M,0
153,156,G,I,M,0
156,159,G,II,m7,0
159,162,G,V,D7,0
162,168,G,I,M,0
168,171,G,V,m,0
171,174,G,VI,D7,0
174,177,G,II,m,0
177,180,G,bVI,D7,0
180,183,G,I,M,0
183,186,G,V,D7,0
186,189,G,I,M,0
189,192,G,I,M,0
192,195,C,I,M,0
195,198,C,VI,D7,0
198,201,C,II,m,0
201,204,C,II,m,0
204,207,C,V,D7,0
207,210,C,IV,M,0
210,216,C,I,M,0
216,219,C,VII,h7,0
219,222,C,III,D7,0
222,225,C,VI,m,0
225,228,C,VI,m,0
228,231,C,III,m,0
231,234,C,VII,D7,0
234,237,C,III,m,0
237,240,C,V,D7,0
240,243,C,I,M,0
243,246,C,VI,D7,0
246,249,C,II,m,0
249,252,C,II,m,0
252,255,C,V,D7,0
255,258,C,IV,M,0
258,261,C,I,M,0
261,264,C,I,M,0
264,267,C,VII,h7,0
267,270,C,III,D7,0
270,273,C,VI,m,0
273,276,C,IV,M,0
276,279,C,I,M,0
279,282,C,V,D7,0
282,285,C,I,M,0
285,288,C,I,M,0
