0,4,C,I,M,0
4,8,C,II,D7,0
8,12,C,V,D7,0
12,20,C,I,M,0
20,24,C,V,M,0
24,28,C,II,D7,0
28,32,C,V,D7,0
32,36,C,I,M,0
36,40,C,II,D7,0
40,44,C,V,D7,0
44,48,C,I,M,0
48,52,C,IV,M,0
52,56,C,I,M,0
56,58,C,II,D7,0
58,60,C,V,D7,0
60,61,C,I,M,0
61,62,C,V,D7,0
62,63,C,I,M,0
63,64,C,V,D7,0
64,65,C,I,M,0
65,68,C,V,D7,0
68,72,C,III,D7,0
72,76,C,VI,m,0
76,80,C,II,D7,0
80,84,C,V,M,0
84,88,C,IV,M,0
88,92,C,I,M,0
92,94,C,IV,M,0
94,96,C,V,D7,0
96,98,C,I,M,0
98,100,C,I,M,0
100,102,C,I,M,0
102,103,C,I,M,0
103,104,C,I,D7,0
104,108,F,I,M,0
108,112,F,V,M,0
112,116,F,VI,m,0
116,120,F,III,D7,0
120,124,F,IV,M,0
124,128,F,I,M,0
128,132,F,II,D7,0
132,134,F,V,M,0
134,136,F,V,D7,0
136,140,F,I,M,0
140,144,F,V,M,0
144,148,F,VI,m7,0
148,152,F,III,D7,0
152,156,F,IV,M,0
156,160,F,I,M,0
160,162,F,II,D7,0
162,164,F,V,D7,0
164,165,F,I,M,0
165,166,F,#I,D7,0
166,168,F,II,D7,0
