0,1,C,V,M,0
1,3,C,I,M,0
3,4,C,V,M,0
4,7,C,I,M,0
7,11,C,III,D7,0
11,13,C,V,M,0
13,15,C,V,M,0
15,16,C,#IV,d,0
16,17,C,V,M,0
17,18,C,I,M,0
18,19,C,#IV,d,0
19,21,C,V,M,0
21,25,C,I,M,0
25,27,C,#IV,d7,0
27,28,C,I,M,0
28,29,C,III,M,0
29,30,C,VI,m,0
30,31,C,V,M,0
31,32,C,I,M,0
32,33,C,V,M,0
33,34,C,I,M,0
34,35,C,V,M,0
35,36,C,I,M,0
36,37,C,V,M,0
37,39,C,III,D7,0
39,40,C,III,m,0
40,43,C,III,M,0
43,44,C,V,M,0
44,45,C,#V,d,0
45,46,C,VI,unknown,0
46,47,C,#V,d,0
47,48,C,V,M,0
48,49,C,V,M,0
49,50,C,I,M,0
50,51,C,V,M,0
51,52,C,I,M,0
52,53,C,V,M,0
53,54,C,III,M,0
54,55,C,III,M,0
55,57,C,V,M,0
57,58,C,III,M,0
58,60,C,III,m,0
60,61,C,V,M,0
61,62,C,II,M,0
62,63,C,II,M,0
63,66,C,V,M,0
66,69,C,#IV,d,0
69,70,C,I,M,0
70,141/2,C,II,M,0
141/2,72,C,I,M,0
72,73,C,VI,m,0
73,75,C,IV,M,0
75,77,C,bVII,M,0
77,78,C,V,M,0
78,81,C,III,d,0
81,83,C,IV,M,0
83,85,C,II,m,0
85,87,C,VI,M,0
87,181/2,C,II,m,0
181/2,91,C,VI,M,0
91,93,C,V,m,0
93,95,C,I,M,0
95,96,C,V,M,0
96,97,C,I,M,0
97,98,C,IV,M,0
98,107,C,V,unknown,0
