1,5,C,V,M,0
5,6,C,#IV,d,0
6,9,C,V,M,0
9,11,C,#IV,d,0
11,29,C,V,M,0
29,30,C,VI,M,0
30,32,C,V,M,0
32,33,C,V,M,0
33,35,C,VI,M,0
35,39,C,V,M,0
39,42,C,V,D7,0
42,45,C,II,M,0
45,48,C,V,D7,0
48,49,C,V,M,0
49,53,C,V,M,0
53,54,C,#IV,d,0
54,57,C,V,M,0
57,59,C,#IV,d,0
59,77,C,V,M,0
77,78,C,II,M,0
78,80,C,V,M,0
80,81,C,V,M,0
81,83,C,#IV,d,0
83,86,C,V,M,0
86,87,C,III,d,0
87,90,C,V,M,0
90,93,C,V,D7,0
93,96,C,I,M,0
96,203/2,C,V,M,0
203/2,102,C,#IV,d,0
102,105,C,V,M,0
105,108,C,II,M,0
108,111,C,V,M,0
111,114,C,II,M,0
114,116,C,III,m,0
116,117,C,VI,M,0
117,120,C,V,M,0
120,121,C,VII,M,0
121,123,C,VII,m,0
123,251/2,C,VII,M,0
251/2,126,C,#IV,d,0
126,129,C,V,M,0
129,132,C,II,M,0
132,133,C,VI,M,0
133,140,C,I,M,0
140,141,C,#IV,d,0
141,144,C,V,M,0
144,147,C,II,m,0
147,301/2,C,V,M,0
301/2,153,C,I,M,0
153,158,C,IV,M,0
158,159,C,II,M,0
159,164,C,I,M,0
164,165,C,II,M,0
165,168,C,II,m,0
168,171,C,IV,M,0
171,349/2,C,I,M,0
349/2,177,C,I,D7,0
177,188,C,IV,M,0
188,189,C,III,d,0
189,192,C,IV,M,0
