0,1,C,bVII,M,0
1,5,C,II,m,0
5,11,C,bVII,M,0
11,17,C,V,m,0
17,24,C,bIII,M,0
24,25,C,II,M,0
25,29,C,IV,M,0
29,35,C,V,m,0
35,37,C,#IV,d,0
37,43,C,II,M,0
43,46,C,bVII,M,0
46,53,C,II,M,0
53,55,C,IV,M,0
55,59,C,bVII,M,0
59,61,C,#IV,d,0
61,129/2,C,IV,m,0
129/2,70,C,II,M,0
70,153/2,C,bIII,M,0
153/2,78,C,II,M,0
78,82,C,bIII,M,0
82,87,C,II,M,0
87,88,C,V,m,0
88,91,C,II,M,0
91,96,C,V,m,0
96,97,C,IV,M,0
97,201/2,C,bIII,M,0
201/2,109,C,IV,M,0
109,110,C,bVII,M,0
110,112,C,V,M,0
112,114,C,IV,M,0
114,115,C,I,m,0
115,118,C,IV,M,0
118,121,C,bVII,M,0
121,249/2,C,I,m,0
249/2,261/2,C,IV,M,0
261/2,136,C,bVII,M,0
136,137,C,III,d,0
137,139,C,VI,M,0
139,145,C,II,m,0
145,297/2,C,I,m,0
297/2,157,C,IV,M,0
157,158,C,bVII,M,0
158,160,C,VII,d,0
160,162,C,IV,M,0
162,163,C,bIII,M,0
163,166,C,bVII,M,0
166,168,C,IV,M,0
168,169,C,V,M,0
169,171,C,bVI,M,0
171,175,C,V,M,0
175,177,C,VII,d,0
177,178,C,I,M,0
178,179,C,V,M,0
179,181,C,I,m,0
181,184,C,bVII,M,0
184,187,C,IV,D7,0
187,190,C,VI,d,0
190,192,C,bVII,M,0
192,197,C,V,M,0
197,205,C,V,M,0
205,208,C,II,M,0
208,211,C,V,M,0
211,213,C,I,M,0
213,214,C,III,M,0
214,217,C,VI,m,0
217,441/2,C,#V,d,0
441/2,222,C,VI,m,0
222,453/2,C,III,M,0
453/2,229,C,VI,m,0
229,232,C,#IV,d7,0
232,235,C,II,M,0
235,241,C,#I,d7,0
241,244,C,VII,m,0
244,253,C,V,M,0
253,256,C,III,M,0
256,258,C,II,M,0
258,259,C,I,M,0
259,260,C,V,M,0
260,262,C,VI,m,0
262,263,C,VI,M,0
263,265,C,III,M,0
265,549/2,C,#VI,d7,0
549/2,277,C,VII,m,0
277,279,C,III,M,0
279,280,C,VI,m,0
280,281,C,II,M,0
281,282,C,#IV,m,0
282,283,C,VII,M,0
283,286,C,V,M,0
286,289,C,II,unknown,0
