0,2,C,IV,M,0
2,6,C,I,M,0
6,7,C,IV,M,0
7,8,C,VI,m,0
8,9,C,III,M,0
9,10,C,VI,m,0
10,14,C,III,M,0
14,18,C,VI,m,0
18,21,C,I,M,0
21,22,C,I,D7,0
22,24,C,IV,M,0
24,26,C,bVII,M,0
26,28,C,IV,M,0
28,30,C,I,M,0
30,32,C,IV,M,0
32,34,C,I,M,0
34,37,C,V,M,0
37,38,C,V,D7,0
38,39,C,I,M,0
39,40,C,III,d,0
40,44,C,V,M,0
44,46,C,I,M,0
46,48,C,IV,M,0
48,50,C,I,M,0
50,52,C,II,M,0
52,53,C,V,M,0
53,54,C,V,D7,0
54,55,C,#IV,d,0
55,56,C,VII,d,0
56,58,C,#IV,d7,0
58,60,C,V,M,0
60,62,C,II,M,0
62,63,C,I,M,0
63,64,C,bVII,M,0
64,66,C,IV,M,0
66,68,C,bVII,M,0
68,70,C,V,D7,0
70,72,C,IV,M,0
72,73,C,V,m,0
73,74,C,IV,M,0
74,75,C,bVII,M,0
75,78,C,IV,M,0
78,80,C,II,m,0
80,82,C,IV,D7,0
82,86,C,bVII,M,0
86,87,C,I,m,0
87,88,C,II,M,0
88,89,C,VI,d,0
89,90,C,bVII,M,0
90,92,C,III,d7,0
92,94,C,bVII,M,0
94,95,C,II,M,0
95,96,C,IV,M,0
96,104,C,bVII,M,0
