3/2,2,C,VI,m,0
2,6,C,III,M,0
6,9,C,IV,M,0
9,13,C,III,D7,0
13,18,C,VI,m,0
18,21,C,V,D7,0
21,22,C,I,M,0
22,32,C,II,m,0
32,34,C,II,M,0
34,38,C,V,D7,0
38,49,C,I,M,0
49,50,C,V,m,0
50,53,C,I,M,0
53,54,C,II,M,0
54,63,C,IV,M,0
63,66,C,II,m,0
66,67,C,II,M,0
67,68,C,VII,m,0
68,71,C,VII,M,0
71,72,C,III,m,0
72,75,C,#I,d,0
75,76,C,VI,M,0
76,79,C,#IV,D7,0
79,80,C,VII,m,0
80,83,C,III,D7,0
83,84,C,VI,D7,0
84,87,C,II,M,0
87,88,C,VII,m,0
88,91,C,#IV,D7,0
91,92,C,V,m7,0
92,93,C,bVII,m,0
93,94,C,bVII,M,0
94,97,C,bVII,M,0
97,100,C,VI,M,0
100,108,C,II,M,0
