0,4,C,I,M,0
4,8,C,II,D7,0
8,12,C,V,D7,0
12,16,C,I,M,0
16,24,C,V,M,0
24,26,C,II,D7,0
26,28,C,V,unknown,0
28,32,C,V,D7,0
32,36,C,I,M,0
36,40,C,II,D7,0
40,44,C,V,D7,0
44,48,C,I,M,0
48,52,C,IV,M,0
52,56,C,I,M,0
56,58,C,II,D7,0
58,60,C,V,D7,0
60,63,C,I,M,0
63,64,C,VI,m,0
64,68,C,III,D7,0
68,72,C,VI,unknown,0
72,76,C,II,D7,0
76,80,C,V,unknown,0
80,84,C,IV,M,0
84,88,C,I,M,0
88,90,C,IV,M,0
90,92,C,V,D7,0
92,98,C,I,M,0
98,102,C,IV,M,0
102,106,C,I,M,0
106,110,F,VI,m,0
110,114,F,III,M,0
114,118,F,IV,M,0
118,122,F,I,M,0
122,126,F,II,D7,0
126,130,F,V,D7,0
130,134,F,I,M,0
134,138,F,V,M,0
138,142,F,VI,m,0
142,146,F,III,D7,0
146,150,F,IV,M,0
150,154,F,I,M,0
154,156,F,II,D7,0
156,158,F,V,M,0
158,159,F,I,M,0
159,160,F,#I,M,0
160,168,F,II,D7,0
