0,1,C,II,M,0
1,4,g,I,m,0
4,7,g,V,D7,0
7,10,g,I,m,0
10,13,g,V,M,0
13,16,g,I,m,0
16,19,g,I,D7,0
19,24,g,IV,m,0
24,25,g,V,M,0
25,31,g,VI,M,0
31,37,g,V,M,0
37,40,g,IV,m,0
40,43,g,V,D7,0
43,46,g,I,m,0
46,49,g,V,D7,0
49,52,g,I,m,0
52,55,g,V,D7,0
55,58,g,I,m,0
58,61,g,V,M,0
61,64,g,#III,d7,0
64,129/2,g,I,unknown,0
129/2,70,g,I,D7,0
70,76,g,IV,m,0
76,78,g,VII,unknown,0
78,79,g,VII,D7,0
79,82,g,VI,M,0
82,85,g,I,m,0
85,88,g,II,D7,0
88,91,g,V,D7,0
91,96,g,I,m,0
96,97,g,VII,M,0
97,103,Bb,V,D7,0
103,106,Bb,V,M,0
106,109,Bb,I,M,0
109,112,Bb,#VI,d,0
112,115,Bb,V,D7,0
115,118,Bb,VI,m,0
118,237/2,Bb,I,unknown,0
237/2,121,Bb,I,M,0
121,127,Bb,V,D7,0
127,130,Bb,I,M,0
130,133,Bb,VI,m7,0
133,136,Bb,VII,unknown,0
136,273/2,Bb,VII,M,0
273/2,139,Bb,VII,D7,0
139,145,Bb,III,m,0
145,151,Bb,V,D7,0
151,154,Bb,I,M,0
154,157,Bb,I,M,0
157,160,Bb,#VI,d,0
160,163,Bb,V,M,0
163,166,Bb,#IV,d,0
166,169,Bb,I,M,0
169,172,Bb,bII,M,0
172,175,Bb,VI,D7,0
175,181,Bb,II,m,0
181,184,Bb,I,M,0
184,187,Bb,V,D7,0
187,190,Bb,I,unknown,0
190,193,Bb,I,M,0
193,199,G,I,M,0
199,208,G,V,M,0
208,211,G,VI,m,0
211,223,G,II,m,0
223,229,G,V,D7,0
229,232,G,I,M,0
232,235,G,V,M,0
235,238,G,#IV,d7,0
238,244,G,I,M,0
244,247,G,V,D7,0
247,253,G,I,M,0
253,256,G,bVII,m7,0
256,262,G,II,m,0
262,265,G,IV,M,0
265,268,G,#IV,d7,0
268,271,G,#IV,d7,0
271,274,G,I,M,0
274,277,G,VI,D7,0
277,280,G,II,D7,0
280,283,G,V,unknown,0
283,289,G,I,M,0
