1/4,1,C,IV,M,0
1,3,C,I,D7,0
3,5,C,IV,M,0
5,7,C,IV,D7,0
7,8,C,V,d,0
8,11,C,I,M,0
11,14,C,IV,M,0
14,15,C,IV,M,0
15,17,C,VI,M,0
17,18,C,#I,d,0
18,19,C,II,M,0
19,23,C,V,m,0
23,25,C,VI,d,0
25,26,C,bVII,M,0
26,27,C,III,d,0
27,29,C,IV,M,0
29,30,C,VI,d,0
30,31,C,II,M,0
31,34,C,V,m,0
34,35,C,V,m,0
35,36,C,II,D7,0
36,37,C,IV,M,0
37,38,C,II,M,0
38,39,C,III,d,0
39,40,C,IV,M,0
40,41,C,I,unknown,0
41,43,C,V,D7,0
43,45,C,III,d,0
45,46,C,VI,M,0
46,47,C,VI,m,0
47,49,C,II,m,0
49,50,C,VI,M,0
50,51,C,VI,m,0
51,52,C,V,M,0
52,53,C,I,M,0
53,55,C,II,m,0
55,57,C,V,M,0
57,59,C,I,M,0
59,61,C,IV,M,0
61,62,C,IV,D7,0
62,63,C,IV,D7,0
63,65,C,bVII,M,0
65,66,C,#IV,d,0
66,67,C,II,D7,0
67,69,C,V,m,0
69,71,C,I,D7,0
71,73,C,IV,M,0
73,74,C,V,M,0
74,75,C,I,m,0
75,77,C,II,m,0
77,78,C,IV,D7,0
78,79,C,bIII,M,0
79,81,C,bVII,M,0
81,82,C,#IV,d,0
82,83,C,I,m,0
83,85,C,V,M,0
85,87,C,I,D7,0
87,89,C,IV,M,0
89,91,C,IV,D7,0
91,92,C,V,d,0
92,97,C,I,M,0
